Site,ALB.17,AUS.18,AUS.18a,AUT.70,BGR.66,BRA.53,BRA.53a,BWA.19,CAN.22,CAN.22a,CAN.22b,CAN.22c,CHE.67,CHN.64,CIV.13,COL.2,CZE.23,DEU.27,DNK.71_RA,DNK.71_RD,DNK.71_RL,ECU.14,ECU.14a,ESP.75,ETH.24,FIN.25,GEO.59,GHA.4,HRV.68,HUN.61,IND.11,IRL.69,IRN.12,ISL.28,ISR.29,ITA.30,KAZ.6,KEN.72,KHM.21,LKA.40,LUX.32,LVA.31,MDA.65,MKD.62,MLT.63,MYS.54,NGA.50,NLD.43,NOR.34,NPL.33,NZL.56,PAK.7,PER.35,POL.36,SEN.8,SGP.52,SRB.37,SVK.9,SVN.38,SWE.41,SWE.41a,TGO.44,TUR.46,TZA.15,USA.74,USA.74a,USA.74b,USA.74c,USA.74d,USA.74e,USA.74f,USA.74g,USA.74h,USA.74i,VNM.48,XK.60,ZAF.39,ZMB.49,ZMB.49b
Country,ALB,AUS,AUS,AUT,BGR,BRA,BRA,BWA,CAN,CAN,CAN,CAN,CHE,CHN,CIV,COL,CZE,DEU,DNK,DNK,DNK,ECU,ECU,ESP,ETH,FIN,GEO,GHA,HRV,HUN,IND,IRL,IRN,ISL,ISR,ITA,KAZ,KEN,KHM,LKA,LUX,LVA,MDA,MKD,MLT,MYS,NGA,NLD,NOR,NPL,NZL,PAK,PER,POL,SEN,SGP,SRB,SVK,SVN,SWE,SWE,TGO,TUR,TZA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,VNM,XK.,ZAF,ZMB,ZMB
Country Full,Albania,Australia,Australia,Austria,Bulgaria,Brasil,Brasil,Botswana,Canada,Canada,Canada,Canada,Switzerland,China,COTE DIVOIRE,Colombia,Czech Republic,Germany,Denmark,Denmark,Denmark,Ecuador ,Ecuador ,Spain,Ethiopia,Finland,Georgia,Ghana,Croatia,Hungary,India,Ireland,Iran,Iceland,Israel,Italy,Kazakhstan,Kenya,Cambodia ,Sri Lanka,Luxembourg,Latvia,Republic of Moldova,Republic of Macedonia,Malta,Malaysia,Nigeria,The Netherlands,Norway,Nepal,New Zealand,Pakistan,Peru,Poland,Senegal,Singapore,Serbia,Slovak Republic,Slovenia,Sweden,Sweden,Togo,Turkey,Tanzania,USA,USA,USA,USA  ,USA,USA  ,USA  ,USA  ,USA  ,USA  ,Vietnam,Kosovo,South Africa,Zambia,Zambia
Continent,Europe,Oceania,Oceania,Europe,Europe,South America,South America,Africa,North America,North America,North America,North America,Europe,Asia,Africa,South America,Europe,Europe,Europe,Europe,Europe,South America,South America,Europe,Africa,Europe,Asia,Africa,Europe,Europe,Asia,Europe,Middle East,Europe,Middle East,Europe,Asia,Africa,Asia,Asia,Europe,Europe,Europe,Europe,Europe,Asia,Africa,Europe,Europe,Asia,Oceania,Asia,South America,Europe,Africa,Asia,Europe,Europe,Europe,Europe,Europe,Africa,Europe,Africa,North America,North America,North America,North America,North America,North America,North America,North America,North America,North America,Asia,Europe,Africa,Africa,Africa
VanT-G,0.08571332,0,0,0.110564053,0,0.681482912,0.311617484,0.409851502,0,0,0.069332365,0.052058981,0.187724917,0.197304834,0,0,0.09711605,0.126533411,0.038302711,0.069480317,0.052501396,0,0,0.122336538,0.323623968,0.192532276,0,0,0,7.49683658,0.030341562,0,0.18267973,0,0.203110637,0.029932527,0.036593771,0.26140373,0,0.017679758,0.088668203,0,0.031999402,0.08248045,0.023411466,0.111426533,0.051450321,0,0,0.210573601,0.0189989,0.220872539,0.145139189,0.060907277,0.014439367,0.066202335,0.121611653,0.044256064,0.177621888,0.299609595,0.345870951,0,0.025215125,0.1406292,0.7493378,0.392075614,0.035132997,0.241764661,0.064902696,0.071393708,0.050803207,0.381765956,0,0,0.027722134,0.054597755,0.842821775,0.10371822,0.256727472
VanT-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010318884
VanW-B,0,0,0.069336932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406885817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077325695,0,0,0,0,0,0,0,0,0,0.143925938,0,0,0,0,0,0,0,0,0,0,0,0,0.076476091,0,0.063821426,0,0,0,0.193578932,0,0,0,1.90020671,0,0,0.075863748,0,0,0,0,0,0,0
VanW-G,0.043342976,0,0,0.223637362,0.095758732,0.430760032,0.157576784,0,0,0,0.035059558,0,0.189855129,0,0,0,0,0.213282085,0.096843379,0.117114577,0.132742891,0,0.248554157,0.309311884,0.068186728,0,0,0,0.399041785,6.892642788,0,0,0.153960577,0,0.256769298,0.075680468,0,0.264370014,0,0,0,0.198158103,0.080906291,0.156405747,0,0,0.130085387,0.588892267,0.073801565,0.106481544,0,0.111689447,0.122321799,0,0.036508045,0.167383919,0.53808844,0,0.22454682,0.336677133,0.312317614,0.141522749,0,0,0.378920462,0,0.088829172,0,0.109398634,0,0,0.074249625,0,0.17000787,0,0,0.177580356,0.174825273,0.096163219
VanX-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.581620358,0,0,0,0,0,0,0,0,0,0,0.217802489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247728142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VanX-B,0,0,0.282812707,0,0,0,0,0,0.13954746,0,0,0,0,0,0,0,0,0,0,0,0.184401454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103977345,0,0.173543975,0,0,0,0.526382119,0,0,0,1.823669842,0,0,0,0,0,0,0,0,0,0
VanX-D_1_AB242320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232523473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VanX-D_clust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10656913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075986243,0,0,0,0,0,0,0.095882264,0,0,0
VanXY-C_clust,0,0,0,0,0,0,0,0.25499487,0,0,0.103526652,0,0.140154833,0,0,0,0,0.157449079,0,0.086456311,0.195986886,0,0,0,0,0.143743992,0,0,0.147290292,0,0,0,0,0,0.379104408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124270879,0,0,0,0,0,0.931389523,0,0.15041728,0,0,0.189647574,0,0,0,0,0,0,0,0
VanXY-G,0,0,0.225141096,0.061829153,0,0,0,0.190996157,0,0,0,0.145560994,0,0,0,0,0,0,0.107097384,0,0,0,0,0.171031277,0,0,0,0,0.330969951,3.811226012,0,0,0,0.146557266,0,0,0,0.146181067,0,0,0,0.438279098,0,0,0,0,0,0,0.163231697,0.235512122,0,0.494061554,0.135273519,0.510904574,0,0,0.08500893,0,0.165548244,0.093081325,0.069077308,0,0,0.065535046,0,0.099661288,0,0.225330984,0,0,0.142049752,0.246334051,0.222669223,0,0,0.076329802,0.589148946,0.096668092,0.132931509
VanY-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.245082035,0,0,0,0.064742954,0.18275426,0,0,0,1.636132379,0,0,0,0,0,0.071858222,0,0,0,0,0,0,0,0.049502156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198349037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033275895,0,0,0,0
VanY-B,0,0,0,0.058611279,0,0,0,0,0.10530905,0,0,0,0,0,0,0,0,0,0,0,0.695789873,0,0,0,0,0.102063578,0,0,0,0,0,0,0,0,0,0.079337888,0,0,0,0,0,0.207734517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078466175,0,0.327411031,0,0,0,0.595848905,0,0,0,0.573427785,0,0,0.077837897,0,0,0,0,0,0,0
VanY-D_2_AF175294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064653355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047529145,0.101464108,0,0,0,0,0,0,0,0
VanY-D_clust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156967935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070364681,0,0.173316937,0,0,0,0,0,0,0,0,0,0
VanY-Pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166925535,0,0
VanZ-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101933058,4.852490117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090753952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.824096388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vat(B),0,0,0,0,0,0,0,0,0.132995936,0,0.046416879,0,0,0,0,0,0,0.141186732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13838468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194915046,0,0,0,0,0,0,0,0,0,0,0,0.111435389,0,0,0,0,0,0,0.11760482,0,0,0,0,0,0,0,0,0,0,0,0
vat(E),0,0,0,0,0,0,0,0,0,0.385295146,0,0,0,0,0,0,0,0,0,0,0,0,0.326010569,0,0,0,0,0,0,0,0,0,0,0,1.01035733,0,0,0,0.498931298,0,0,0,0,0,0,0,0,0,0,0,0,0.146494996,0.320881371,0,0,0,0,0,0,0,0,0,0,0,0.994005304,0,0,0,0,0,0,0,0,0,0,0,0,0.114652854,0
vat(F),0,0,0.086202672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066387245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087676124,0,0,0
vga(A)_clust,0,0,0,0.030146145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041364309,0,0,0,0.13844922,0,0,0,0.1025528,0,0,0.106846243,0,0,0,0,0.070141643,0,0,0.114829046,0,0,0,0,0,0,0.082895897,0,0,0,0,0,0,0,0.204312754,0,0,0,0,0,0.138518878,0,0,0,0,0,0,0,0
vga(B),0.044205133,0,0,0,0,0,0,0,0,0,0.017878473,0,0,0,0,0,0.041738242,0,0,0,0,0,0,0.052577427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101049882,0,0.026586149,0,0,0,0,0,0,0,0,0,0.157059272,0,0,0,0,0.038168899,0,0,0,0,0,0,0,0.045298059,0,0,0,0,0,0,0.173389581,0,0,0,0,0
vga(C)_1_GQ205627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089738147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vga(C)_2_NC_013034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213692486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vga(E),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102162123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019610036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039882656,0,0,0,0,0,0,0
aac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103938689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21472194,0,0,0,0,0,0,0,0,0,1.530884274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(2')-Ib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10133561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545181481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(3)-I_aac(3)-Ia,15.72473446,3.34575133,0.752578383,0.708603777,3.337568381,0.13648801,0,0,1.750615048,0.465384586,1.333051052,1.459698728,0.902345164,0,0.661611891,0,1.556039177,1.714551414,0.61370411,0.676925653,1.261803208,3.253817002,0.845985019,1.388428064,0.648156991,0.925452894,3.776537424,0,1.603926689,0,0.139571183,9.852911477,2.737356553,0.524889085,2.847542661,2.397965387,1.026064659,0.585691212,0,0,2.722977253,1.976783289,4.293942284,3.38644803,4.074173836,0.462889605,1.740466096,0.466482077,1.870745287,0,0.684921029,0.760297878,0.968953577,0.731913855,0.173515765,0.304530743,2.435649118,0.886364428,1.185809048,0.553174319,0.524163818,0.672630593,4.141088436,0.187768951,1.500780481,0.713865966,0.703646815,0.484208435,0.173316937,0.953253071,0.813992958,1.411577147,0.850646468,3.232059726,0.05552214,16.54413194,0.885752022,0.138485189,0.23982598
aac(3)-Ib,0.345274558,0.112155129,0.432474422,0.089075898,0,0,0,0,0.320091914,0,0,0,0,0,0,0,0,0.169902678,0.154292841,0,0.63446602,0,0,0,0,0,0,0,0,0,0.244446705,0,0.122646561,0.316712736,0,0.241151321,0,0.315899762,0.303023246,0,0,0.31570952,0,0.083062939,0,0.224426887,0.414509369,0,0,0,0,0.177945899,0,0,0,0,0.612352462,0,0.119250853,0,0.19903631,0,0,0,0,0,0,0,0.087148064,0,0,0,0,0,0,1.099666645,0,0,0.038302299
aac(3)-Ib-aac(6')-Ib,0.255400106,0.059258083,0,0.188255929,0.120913264,1.45043975,1.32646726,0.872310808,0,0,0.088538465,0.110800159,0.079909174,1.049838409,0.2542263,0.24792085,0,0.538616848,0.163043778,0.147879004,0.446967107,0.048024828,1.255383981,0.173583983,0.114797955,0.08195553,0.034597203,0.695926954,0,0,0.258310847,0.087987871,0.518410539,0.223117032,0,0.509657121,0.389423261,0.723269008,2.241467473,0,0.377435393,0,0.204318572,0.3072089,0.199311945,0.415022258,0.109504714,0.247862118,0.062125496,0,0,1.03421094,4.942530961,0.388897511,0.030732145,1.127218271,0.19412487,0,0.126014335,0,0,0.119132583,0.214667271,2.045280301,0,0.075861577,0.149551204,0.2572809,0.046045395,0.050650462,0.216254846,0.250010679,0.169494483,0.286222205,0.295013162,0.29050895,1.046398875,0.367915874,0.24284801
aac(3)-Ic,0,0,0,0.100423147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264438884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(3)-Id,0,1.123667428,0,0,0.084918121,0,0,0,0,0,0,0,0,0,0.714178705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.075111759,0,0,0,0,0,0,0,0.064750118,0,0,0,0,0.14928137,0,0.502005223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310067466,0
aac(3)-If,0,0,0,0,0,0,0.286688085,0,0.365524315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139571183,0,0,0.12055517,0,0,0,0.480982864,0.692065994,0,0,0,0,0,0,0.128140513,1.893371826,0,0.134271234,0.193727713,0,1.01601368,0.222546757,0,0,0.304530743,0,0,0,0,0,0,0.231979148,0.43126288,0,0,0,0,0,0,0,0,0,0,0.063760909,0,0,0.159034604,0.218693773
aac(3)-Ih,0,0,0,0,0,0,0,0.318326929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(3)-II_clust,2.342332979,0.553350743,0.333397094,0.329611861,0.940904612,0.0846511,0,0.339400837,0.197408602,0.288635737,0.103346292,0,0.746190193,1.225421139,1.088064944,1.736309783,0.241267399,0.419132739,0.095156212,0,0.130430297,2.018046782,1.709567616,1.266346564,0.736986869,0.286987134,0.524985438,0,0.196044919,0,1.206050642,1.540554191,0.605113347,0.325540966,0.252295965,1.0410679,1.272749194,1.233880257,66.15620398,0.483144038,1.248254684,0.389411742,0.47698064,1.844170899,11.86496372,0.484433646,0.894733637,0.144658205,0.507610764,0.627758792,0.094398717,0.768205465,1.442289087,0.453939604,0.286976132,0.164467823,0.981897571,0.219892499,0.588359612,0,0.245501233,0.834343175,1.566061319,9.840532356,0,0,0.785534632,0.600620916,0,0.118243238,0,0.364780389,0.131894661,0.501138181,1.549590039,11.7327151,0.523459865,2.147244212,1.3464526
aac(3)-IIIa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079810446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(3)-IIIb,0,0,0,0,0,0,0,0,0,0,0.040190225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14022255,0,0,0.191879126,0,0.128270624,0.171604887,0,0,0,0,0.067932669,0,0,0.101828563,0,0,0.068975222,0,0,0,0,0,0,0,0,0.027558971
aac(3)-IIIc,0,0,0.136692808,0,0,0,0,0,0.101171909,0,0,0,0,0,0,0,0,0.107402764,0,0,0,0,0.250329544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074328719,0,0,0,0,0,0,0,0,0,0.075383575,0,0,0,0,0,0,0,0,0,0.110180053,0,0,0,0,0,0,0,0,0,0
aac(3)-Iva,0,0,0,0,0.206137117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104236003,0,3.000394652,0,0,0,0,0,0.044236882,0,0,0,0,0.056251788,0.248569939,0,0.552740015,0,0,0,0.409428355,0,0,0,0,0.056115039,1.720206628,0.303233275,0,0,0,0.114609907,0,0,0,0,0,0,0,0,0,0,0,0.152326012,0,0,0,0,0,0,0,0,0,0.159835071,0.072240015,0,0.075442297,0,0,0,0
aac(3)-VIa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055043851,0,0,0,0.048458862,0,0,0,0.388559216,0,0,0,0,0.072361471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082167879,0
aac(6')-31,0.141303114,0.114748312,0,0,0,0.561731001,0,0.563052256,0,0,0.057149106,0,0,0,0,0,0,0,0,0,0,0,0,0,3.556745879,0,0.401967507,0,1.300922352,0,0,0,0.12548232,0.216023716,0,0.123363537,0,0.538673005,0,0,0,0,0,0.169966939,0,0,0,0,0,0,0,0,0.199391603,0,0,0,0.25060436,0,0,0,0,0,0.207842589,0,0,0,0,0,0.089163049,0.392321495,0,0,0,0,0,0.225018493,0,0,0
aac(6')-32,0,0,0,0.085223968,0,0.787941594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116938018,0,0,14.24180136,0,0.115361578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22636102,0,0.518294262,0,0,0,0,0
aac(6')-aph(2'')_1_M13771,1.094951943,0.372214835,1.076455866,0.624088014,1.097035971,3.239315442,0.648034526,0.811733669,0.35410168,0.345160235,1.194654433,1.005280612,0.613469386,5.568517893,6.919722111,0.173028093,0.384687463,0.689167738,0.170686456,0.24081685,1.169796725,0.134069312,0.730127836,0.726882928,4.246328511,0.457585042,0.120729824,0,0.761920409,1.012356909,0.991536947,0.153520504,0.904518388,0.272504917,0.452555887,0.222311374,28.42870934,2.795712897,12.40312023,0.236356259,0.307321527,0.814925198,1.877531604,1.500843481,0.139103129,3.393053997,2.904156265,0.172987103,0.216792097,5.880443291,0.028221283,2.296614256,12.28875374,0.542836109,0.193036288,2.655127412,9.483808754,0.328693475,1.97881885,1.335135256,0.330275877,191.565193,0.599279465,5.187508446,0.333923657,0.900066006,0.365309971,0.65838897,0.25708679,0.24744861,0.226391792,0.523459859,0.354879073,2.397110964,0.082357841,11.51625894,5.216422962,3.800264382,0.35309932
aac(6')-I_clust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405342439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(6')-I33_aac(6')-I30,0,0,0,0,0,0,0.240198126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116938018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091718404,0,0,0,0,0,0,0,0,0
aac(6')-Ia,0,0,0.20577412,0.084765774,0,0,214.7771572,0,0,0,0,0,0,1.512670395,0.457880702,0,0,0,0,0,0.20125535,0,0.376840173,0,0,0,0.062312167,0,0.151249709,0,0,0,0,0,0,0,0,0,0.576721662,0,0,0,0.122664376,0,0,0.106783761,0,0,0,0,0.145658236,0,0,0,0,0.253775619,0,0,0,0.255222988,0.284108281,0.214566748,0,0,0.287246156,0.136632411,0.269352974,0,0,0,0.194745627,0.337716038,0,0.257753867,1.806559092,0,0,0.132528836,0.145795848
aac(6')-Ic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191377183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077603993,0,0,0,0,0,0,0,0,0,0,0,0.070035842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104933384,0,0,0,0,0,0,0,0,0,0
aac(6')-If,0,0,0,0,0,0,0.306459677,0,0,0,0,0,0,0,0,1.718347958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385383345,0,0,0.230239661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130530234,0,0.136316426,0,0,0,0.04675522
aac(6')-Ig,0.251151768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19444249,0,0,0,0,0,0,0,0,0,0,0,0.079383994,0,0,0,0,0,0,8.319132485,0,0,0,0.127658123,0,0,0,0,0.156271054,0,0,0,0,0,0,0,0,0,0.236265393,0,0,0.969909557,0,0,0,0,0,0,0,0.114461895,0,0,0,0,0,0,0.248100593,0,0,0,0,0,0,0,0.046434979
aac(6')-IIa,0.132137507,0,0.724102445,0.085223968,0.145967364,1.575883188,0.240198126,0.263264974,0.765625254,0,0,0.200638126,0,10.2657172,0.920711466,0,0,0,0,0.0892603,0.202343217,0,0.757754295,0.078581938,1.455141642,0,0.06264899,0,0,0,1.520194239,0,0.234685852,0,0,0,1.833446812,0.705224875,1.739517228,0.340693707,0.113910682,0.302057216,0.246654853,0.317884113,0.812061507,0.21472194,5.35389263,0.224415702,0.224995041,0.649249633,0,0.510752823,1.118748562,0,0.166950304,0.765442137,0.351523413,0.341130526,0,0.128301286,0.095214667,0.862906275,0.194360907,4.426272398,1.155195354,0.137370964,0.135404468,0,0.250138499,0,0,0.22636102,0,0.518294262,0.534213022,0.631268096,0,2.398413752,0.842857621
aac(6')-IIb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144151152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104568419,0,0,0,0,0,0
aac(6')-IIc,0.63003708,0.306981308,0.295932884,0.081270278,0.139195682,0.375693801,0.68716474,0,1.168170491,0,0,0,0,0.725146117,1.024331055,0,0.118975504,0,0.140772335,0,0,0,2.167802235,0.374681922,0,0.141521147,0,0,0.145012608,0,0.669078352,0,0.335697546,0,0,0,0.268983077,0.384290433,1.382348312,0,0,1.15217701,0.058803026,0.75784228,0,0.511901533,0.378186383,0,0,0.309564902,0,0.324705403,8.356974869,0.223849942,0.053068395,0,0.55869271,0,0,0.122349164,0,0.205718635,0,0.775272832,0,0,0.129122818,0,0.159022757,0.349853704,0.560144639,0.97136881,0,0,0.152828983,15.14989197,0,0,0
aac(6')-Il,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404248123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124330652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aac(6')-Im,0,0.110901999,0,0.352322548,0.452580375,0,0,0,0.158257734,0.462784673,0.055233493,0.207363427,0,0,0,0,0,0.168004324,0,0.092252265,0.627377014,0,0.39157694,0.162431939,0,0,0,0,0.314329004,0,0,0.082335019,0.121276208,0.104391349,0,0,0.145761779,0,0.299637511,0,0.117728917,0,0.063730653,0.657078893,0.279760482,0,0,0,0,0.167753048,0,0.351915353,0.192708086,0.485216634,0,0,1.937633712,0,1.4150213,0.132601888,0.09840622,0,0,0,0.298479246,0.425926733,0.139943165,0,0.086174343,0.379171054,0,0.23394854,0,0,0,1.196117854,0.279763466,0,0
aac(6')-Is_aac(6')-Iu,0,0,0,0,0.091850212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109444336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172881826,0,0,0,0,0,0,0,0,0,0,0,0,0
